time,ax,ay,az,atotal
8.602509,6.9311,10.2743,1.9752,12.550
8.610718,10.8263,-6.3211,-4.7376,13.402
8.628754,4.3062,-17.1317,-8.5487,19.624
8.654525,-3.1777,-2.6600,-6.9037,8.052
8.668683,-5.6481,6.2017,-1.8899,8.598
8.703147,-3.7533,-0.6428,-2.7277,4.684
8.708455,-4.8516,-4.6184,-12.2766,13.985
8.731783,-5.0927,-4.4287,-9.5429,11.688
8.748852,-3.8101,-1.2892,-2.2459,4.607
8.779038,-0.6012,1.6257,-0.0264,1.734
8.789414,0.8227,1.4751,0.5347,1.772
8.819152,2.8902,3.4533,2.2532,5.035
8.828701,3.4498,4.1943,3.4397,6.428
8.852429,1.9848,2.4566,3.6237,4.807
8.871570,1.1632,1.9292,1.4011,2.653
8.892316,1.2926,2.4325,1.3931,3.087
8.910971,0.4464,3.0596,-0.6357,3.157
8.945163,-0.8108,1.8879,-2.3386,3.113
8.951074,-1.2107,-0.2736,0.6545,1.403
8.974686,-3.4016,0.9814,5.4848,6.528
8.992559,-6.7315,-2.5378,3.0032,7.796
9.013909,-2.9859,-4.1175,1.9000,5.430
9.045510,0.3525,-3.1484,2.5534,4.069
9.053076,-3.4545,-6.8126,4.4512,8.841
9.071862,-5.7437,-6.7922,7.1112,11.388
9.092886,-6.4162,-5.1571,4.5598,9.410
9.112474,-6.4145,-3.9324,0.6834,7.555
9.133473,-7.8515,-4.9066,-1.4077,9.365
9.159304,-5.5209,-6.9227,-2.8383,9.298
9.173098,2.4813,-8.2910,-3.8156,9.458
9.192921,7.1453,-7.8510,-5.2454,11.841
9.213900,7.7753,-6.0115,-1.9470,10.019
9.233167,6.0391,-4.2380,1.9579,7.633
9.261664,2.4721,-2.4270,2.5971,4.330
9.272099,-0.7786,-0.5323,-5.8692,5.945
9.294281,-3.6375,-0.3048,-12.0644,12.604
9.312091,-2.8247,2.9319,-4.6245,6.161
9.334633,-2.1443,5.9367,-8.6185,10.683
9.361287,-1.1279,7.0865,-9.8837,12.214
9.374177,-0.1075,8.3368,-7.5789,11.267
9.392608,0.0288,8.4030,-6.5913,10.680
9.417268,0.0914,7.5903,-4.0981,8.626
9.434246,0.2949,6.1900,-4.3343,7.562
9.456160,-0.2383,5.1551,-4.6704,6.960
9.474218,0.2072,5.1041,-2.9513,5.900
9.506844,1.3256,4.1695,-0.7998,4.448
9.511735,3.0860,2.1170,2.3886,4.440
9.535028,6.7809,-2.4274,8.5811,11.203
9.552749,3.8034,-15.7613,11.5190,19.889
9.573148,-4.6690,-16.1823,8.0675,18.675
9.593711,-0.7968,6.5069,2.3424,6.961
9.624072,8.5231,8.1934,0.8630,11.854
9.632905,11.3398,-11.8800,-7.1604,17.916
9.652673,1.0790,-18.6732,-9.6733,21.058
9.673882,-5.8000,2.1327,-8.2814,10.333
9.693512,-2.8610,8.8513,1.9299,9.500
9.714352,-4.3506,-0.6443,-1.1525,4.547
9.734390,-6.2951,-5.4232,-11.2554,13.990
9.760676,-4.1812,-4.2520,-10.1452,11.768
9.775551,-2.9272,-1.8233,-5.0972,6.154
9.796432,0.4327,0.6260,-0.4656,0.892
9.816423,2.9125,2.2621,4.6738,5.953
9.835354,4.9998,5.1019,4.9705,8.702
9.876185,3.5597,3.8480,2.0997,5.647
9.876504,1.9850,1.2963,1.5135,2.813
9.896164,1.3809,1.5763,1.4753,2.563
9.916526,-0.2174,2.7392,0.4445,2.783
9.934397,-3.1714,2.1008,1.8913,4.248
9.970297,-5.1280,0.6633,2.1873,5.614
9.976020,-4.6321,0.6934,-0.0936,4.685
9.996536,-3.5455,0.1212,4.2871,5.565
10.017235,-2.9822,-1.7772,7.2765,8.062
10.036642,-3.9378,-3.1803,4.3812,6.694
10.069648,-4.3921,-4.6856,1.9502,6.712
10.076307,-0.6410,-4.9413,6.3162,8.045
10.098381,-2.5172,-4.6794,5.8792,7.925
10.119737,-5.6080,-5.9451,1.8830,8.387
10.135999,-6.5273,-7.8818,-2.3194,10.493
10.159978,-1.8711,-9.9231,-4.3709,11.003
10.177868,4.8441,-10.0389,-4.8067,12.139
10.202338,7.2524,-9.1889,-4.6061,12.580
10.217405,6.4758,-6.7368,-0.3964,9.353
10.237782,3.3540,-3.9864,1.1012,5.325
10.257993,0.7814,-2.1799,-1.2641,2.638
10.276555,-1.6861,-1.5643,-9.3822,9.660
10.297976,-2.7888,-0.4793,-6.1987,6.814
10.319028,-2.4785,2.4627,-6.8390,7.680
10.350010,-0.8269,6.1630,-10.1775,11.927
10.357020,0.4247,10.1327,-8.5421,13.260
10.377684,1.1754,11.2931,-7.2939,13.495
10.399663,0.4725,9.0111,-5.4519,10.543
10.416419,-0.9275,8.2003,-6.5741,10.551
10.440179,-1.3284,7.6205,-5.6183,9.560
10.457543,-1.0296,6.5430,-3.6739,7.574
10.483110,-1.2338,4.1383,-0.1276,4.320
10.497132,0.2147,1.1526,3.7600,3.939
10.517079,5.1245,-2.7234,8.7346,10.487
10.538483,8.3002,-12.6210,9.8798,18.050
10.557459,0.8698,-16.8384,8.2969,18.792
10.583263,-2.9793,0.1398,4.5335,5.427
10.597781,2.4616,12.7748,2.4337,13.236
10.618149,8.5136,2.5548,-8.0935,12.021
10.639137,11.1957,-20.0573,-5.0684,23.523
10.659958,2.3204,-13.3148,-11.0705,17.471
10.679956,-9.7694,8.2382,1.2616,12.841
10.698896,-8.9764,2.1334,4.0072,10.059
10.729669,-4.4595,-5.3829,-9.3765,11.695
10.738164,-2.3853,-6.6931,-13.7882,15.511
10.758135,-4.0933,-6.1496,-9.4408,11.988
10.780205,-4.4707,-2.7350,0.1763,5.244
10.799603,-1.8436,-0.3711,4.2253,4.625
10.820927,1.5314,2.0614,4.4249,5.116
10.845904,4.5917,6.2233,1.8279,7.947
10.857785,5.2270,6.9659,0.9734,8.763
10.878547,3.4415,4.3115,0.7846,5.572
10.898034,1.3688,2.3756,1.0139,2.923
10.918879,-1.1758,1.1523,1.1049,1.983
